"delGcox0"	"delGd0"	"delGd"	"delGcat0"	"delGcat"	"delGan0_O2"	"delGan_O2"	"delGdis_O2"	"lambda_O2"	"stoichD_donor"	"stoichD_h2o"	"stoichD_hco3"	"stoichD_nh4"	"stoichD_hpo4"	"stoichD_hs"	"stoichD_h"	"stoichD_e"	"stoichD_acceptor"	"stoichD_biom"	"stoichA_donor"	"stoichA_h2o"	"stoichA_hco3"	"stoichA_nh4"	"stoichA_hpo4"	"stoichA_hs"	"stoichA_h"	"stoichA_e"	"stoichA_acceptor"	"stoichA_biom"	"stoichCat_donor"	"stoichCat_h2o"	"stoichCat_hco3"	"stoichCat_nh4"	"stoichCat_hpo4"	"stoichCat_hs"	"stoichCat_h"	"stoichCat_e"	"stoichCat_acceptor"	"stoichCat_biom"	"stoichAn_O2_donor"	"stoichAn_O2_h2o"	"stoichAn_O2_hco3"	"stoichAn_O2_nh4"	"stoichAn_O2_hpo4"	"stoichAn_O2_hs"	"stoichAn_O2_h"	"stoichAn_O2_e"	"stoichAn_O2_acceptor"	"stoichAn_O2_biom"	"stoichMet_O2_donor"	"stoichMet_O2_h2o"	"stoichMet_O2_hco3"	"stoichMet_O2_nh4"	"stoichMet_O2_hpo4"	"stoichMet_O2_hs"	"stoichMet_O2_h"	"stoichMet_O2_e"	"stoichMet_O2_acceptor"	"stoichMet_O2_biom"	"formula"
77.8384615384615	2023.8	-3809.46112986247	-12703.2	-13741.9999272358	-30.3396153846155	-38.3303840556599	465.116279069767	0.0310570439000108	-1	-64	26	0	0	0	146	120	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-4	26	0	0	0	26	0	-30	0	-0.0384615384615385	0.246153846153847	0	-0.2	0	0	0.199999999999999	0	-0.103846153846154	1	-0.0695185823615493	0.121925670553803	0.807483141400282	-0.2	0	0	1.00748314140028	0	-1.03555747084648	1	"C26H44O14"
75.6461538461538	1966.8	-3786.55344315203	-12514.75	-13553.5499272358	-23.0915384615384	-31.0823071325829	465.116279069767	0.0320236376644761	-1	-63	26	0	0	0	144	118	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-4	26	0	0	0	26	0	-29.5	0	-0.0384615384615385	0.246153846153846	0	-0.2	0	0	0.199999999999999	0	-0.0846153846153848	1	-0.0704851761260145	0.118059295495942	0.832614579276377	-0.2	0	0	1.03261457927638	0	-1.02931269571743	1	"C26H44O15"
73.4538461538462	1909.8	-3763.64575644158	-12326.3	-13365.0999272358	-15.8434615384616	-23.8342302095061	465.116279069767	0.0330174896755545	-1	-62	26	0	0	0	142	116	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-4	26	0	0	0	26	0	-29	0	-0.0384615384615385	0.246153846153847	0	-0.2	0	0	0.199999999999999	0	-0.0653846153846156	1	-0.0714790281370929	0.114083887451629	0.858454731564416	-0.2	0	0	1.05845473156442	0	-1.0228918159757	1	"C26H44O16"
99.7615384615385	2593.8	-4038.53799696692	-14587.7	-15626.4999272358	-102.820384615385	-110.811153286429	465.116279069767	0.0226733515139761	-1	-74	26	0	0	0	166	140	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-4	26	0	0	0	26	0	-35	0	-0.0384615384615385	0.246153846153847	0	-0.2	0	0	0.199999999999999	0	-0.296153846153846	1	-0.0611348899755145	0.155460440097942	0.589507139363378	-0.2	0	0	0.789507139363377	0	-1.08972114914301	1	"C26H44O4"
97.5692307692308	2536.8	-4015.63031025648	-14399.25	-15438.0499272358	-95.5723076923078	-103.563076363352	465.116279069767	0.0234196161050473	-1	-73	26	0	0	0	164	138	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-4	26	0	0	0	26	0	-34.5	0	-0.0384615384615385	0.246153846153847	0	-0.2	0	0	0.199999999999999	0	-0.276923076923077	1	-0.0618811545665858	0.152475381733657	0.60891001873123	-0.2	0	0	0.808910018731229	0	-1.08489983254721	1	"C26H44O5"
100.857692307692	2622.3	-4169.85337038781	-14681.925	-15840.5864573014	-106.444423076923	-119.045250596647	465.116279069767	0.0218471096007689	-1	-77	26	0	1	1	170	141	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-6.5	26	0	1	1	29	0	-35.25	0	-0.0384615384615385	0.15	0	-0.2	0.0384615384615385	0.0384615384615385	0.315384615384615	0	-0.305769230769231	1	-0.0603086480623074	0.00799378759500247	0.568024849619992	-0.2	0.0603086480623074	0.0603086480623074	0.948950793806913	0	-1.07587984419634	1	"C26H44O5SP"
95.3769230769231	2479.8	-3992.72262354603	-14210.8	-15249.5999272358	-88.3242307692308	-96.3149994402753	465.116279069768	0.0241843249258502	-1	-72	26	0	0	0	162	136	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-4	26	0	0	0	26	0	-34	0	-0.0384615384615385	0.246153846153847	0	-0.2	0	0	0.199999999999999	0	-0.257692307692308	1	-0.0626458633873887	0.149416546450446	0.628792448072106	-0.2	0	0	0.828792448072105	0	-1.07995935517122	1	"C26H44O6"
98.6653846153846	2565.3	-4146.94568367737	-14493.475	-15652.1364573015	-99.1963461538463	-111.79717367357	465.116279069767	0.0225732190848221	-1	-76	26	0	1	1	168	139	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-6.5	26	0	1	1	29	0	-34.75	0	-0.0384615384615385	0.15	0	-0.2	0.0384615384615385	0.0384615384615385	0.315384615384614	0	-0.286538461538462	1	-0.0610347575463606	0.00327407594865659	0.586903696205375	-0.2	0.0610347575463606	0.0610347575463606	0.970007968844456	0	-1.07095782473603	1	"C26H44O6SP"
90.9923076923077	2365.8	-3946.90725012514	-13833.9	-14872.6999272358	-73.828076923077	-81.8188455941215	465.116279069768	0.0257718797091931	-1	-70	26	0	0	0	158	132	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-4	26	0	0	0	26	0	-33	0	-0.0384615384615385	0.246153846153847	0	-0.2	0	0	0.199999999999999	0	-0.21923076923077	1	-0.0642334181707316	0.143066327317074	0.670068872439021	-0.2	0	0	0.870068872439021	0	-1.06970279963414	1	"C26H44O8"
88.8	2308.8	-3923.9995634147	-13645.45	-14684.2499272358	-66.58	-74.5707686710444	465.116279069767	0.0265962178752048	-1	-69	26	0	0	0	156	130	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-4	26	0	0	0	26	0	-32.5	0	-0.0384615384615385	0.246153846153846	0	-0.2	0	0	0.199999999999999	0	-0.2	1	-0.0650577563367433	0.139768974653027	0.691501664755325	-0.2	0	0	0.891501664755324	0	-1.06437708094416	1	"C26H44O9"
77.8384615384615	2023.8	-3769.50728650725	-12703.2	-13702.0460838806	-30.3396153846155	-36.7936977727668	465.116279069767	0.031259753373687	-1	-65	26	1	0	0	145	120	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-5	26	1	0	0	25	0	-30	0	-0.0384615384615385	0.207692307692308	0	-0.161538461538462	0	0	0.161538461538461	0	-0.103846153846154	1	-0.0697212918352255	0.0513935408238731	0.812753587715863	-0.130278708164775	0	0	0.943032295880637	0	-1.04163875505677	1	"C26H45NO13"
73.4538461538462	1909.8	-3723.69191308636	-12326.3	-13325.1460838806	-15.8434615384615	-22.2975439266128	465.116279069767	0.0332318109201694	-1	-63	26	1	0	0	141	116	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-5	26	1	0	0	25	0	-29	0	-0.0384615384615385	0.207692307692308	0	-0.161538461538462	0	0	0.161538461538461	0	-0.0653846153846156	1	-0.0716933493817079	0.0415332530914608	0.864027083924405	-0.128306650618292	0	0	0.992333734542696	0	-1.02910713206953	1	"C26H45NO15"
88.8	2308.8	-3844.09187670425	-13645.45	-14604.3422405253	-66.5800000000001	-71.4973961052582	465.116279069768	0.0269521815143624	-1	-71	26	2	0	0	154	130	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-6	26	2	0	0	24	0	-32.5	0	-0.0384615384615385	0.16923076923077	0	-0.123076923076923	0	0	0.123076923076923	0	-0.2	1	-0.0654137199759009	0.00751768014459503	0.700756719373423	-0.0691725600481982	0	0	0.769929279421621	0	-1.07594589921678	1	"C26H46N2O7"
88.8	2308.8	-3923.9995634147	-13645.45	-14684.2499272358	-66.58	-74.5707686710445	465.116279069767	0.0265962178752048	-1	-68	26	0	0	0	156	130	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-3	26	0	0	0	26	0	-32.5	0	-0.0384615384615385	0.284615384615385	0	-0.2	0	0	0.199999999999999	0	-0.2	1	-0.0650577563367433	0.204826730989771	0.691501664755324	-0.2	0	0	0.891501664755324	0	-1.06437708094416	1	"C26H46O10"
86.6076923076923	2251.8	-3901.09187670425	-13457	-14495.7999272358	-59.3319230769232	-67.3226917479676	465.116279069767	0.0274419893568202	-1	-67	26	0	0	0	154	128	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-3	26	0	0	0	26	0	-32	0	-0.0384615384615385	0.284615384615385	0	-0.2	0	0	0.199999999999999	0	-0.180769230769231	1	-0.0659035278183587	0.202289416544924	0.713491723277326	-0.2	0	0	0.913491723277325	0	-1.05891289018748	1	"C26H46O11"
84.4153846153846	2194.8	-3878.18418999381	-13268.55	-14307.3499272358	-52.0838461538462	-60.0746148248907	465.116279069768	0.0283100410841165	-1	-66	26	0	0	0	152	126	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-3	26	0	0	0	26	0	-31.5	0	-0.0384615384615385	0.284615384615385	0	-0.2	0	0	0.199999999999999	0	-0.161538461538462	1	-0.066771579545655	0.199685261363035	0.73606106818703	-0.2	0	0	0.936061068187029	0	-1.05330475568813	1	"C26H46O12"
82.2230769230769	2137.8	-3855.27650328336	-13080.1	-14118.8999272358	-44.8357692307693	-52.8265379018138	465.116279069768	0.0292012652042837	-1	-65	26	0	0	0	150	124	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-3	26	0	0	0	26	0	-31	0	-0.0384615384615385	0.284615384615385	0	-0.2	0	0	0.199999999999999	0	-0.142307692307692	1	-0.0676628036658221	0.197011589002534	0.759232895311376	-0.2	0	0	0.959232895311375	0	-1.04754691364049	1	"C26H46O13"
87.7038461538462	2280.3	-3992.45340676992	-13551.225	-14669.9326139462	-62.9559615384615	-74.0201027752923	465.116279069767	0.0266597118464384	-1	-69	26	0	1	0	157	129	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-4.5	26	0	1	0	28	0	-32.25	0	-0.0384615384615385	0.226923076923077	0	-0.2	0.0384615384615385	0	0.276923076923077	0	-0.190384615384616	1	-0.0651212503079768	0.106954373614104	0.693152508007398	-0.2	0.0651212503079768	0	1.02339500862335	0	-1.05016032243225	1	"C26H46O13S"
80.0307692307692	2080.8	-3832.36881657292	-12891.65	-13930.4499272358	-37.5876923076924	-45.5784609787368	465.116279069767	0.0301166021400918	-1	-64	26	0	0	0	148	122	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-3	26	0	0	0	26	0	-30.5	0	-0.0384615384615385	0.284615384615385	0	-0.2	0	0	0.199999999999999	0	-0.123076923076923	1	-0.0685781406016303	0.19426557819511	0.783031655642386	-0.2	0	0	0.983031655642386	0	-1.04163328834972	1	"C26H46O14"
77.8384615384615	2023.8	-3809.46112986247	-12703.2	-13741.9999272358	-30.3396153846154	-38.3303840556599	465.116279069767	0.0310570439000109	-1	-63	26	0	0	0	146	120	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-3	26	0	0	0	26	0	-30	0	-0.0384615384615385	0.284615384615385	0	-0.2	0	0	0.199999999999999	0	-0.103846153846154	1	-0.0695185823615493	0.191444252915352	0.807483141400282	-0.2	0	0	1.00748314140028	0	-1.03555747084648	1	"C26H46O15"
73.4538461538462	1909.8	-3763.64575644158	-12326.3	-13365.0999272358	-15.8434615384616	-23.834230209506	465.116279069768	0.0330174896755545	-1	-61	26	0	0	0	142	116	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-3	26	0	0	0	26	0	-29	0	-0.0384615384615385	0.284615384615385	0	-0.2	0	0	0.199999999999999	0	-0.0653846153846156	1	-0.0714790281370929	0.185562915588721	0.858454731564417	-0.2	0	0	1.05845473156442	0	-1.0228918159757	1	"C26H46O17"
60.3	1567.8	-3626.19963617891	-11195.6	-12234.3999272358	6.11500000000001	-3.87346083880556	465.116279069767	0.0377004855958779	-1	-55	26	0	0	0	130	104	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-3	26	0	0	0	26	0	-26	0	-0.0403846153846154	0.278846153846154	0.0499999999999998	-0.2	0	0	0.249999999999999	0	0	1	-0.0780851009804933	0.165744697058521	1.03021262549282	-0.2	0	0	1.23021262549282	0	-0.980212625492825	1	"C26H46O23"
53.7230769230769	1396.8	-3557.47657604758	-10630.25	-11669.0499272358	2.66285714285713	-9.89406505449842	465.116279069768	0.0390110777530201	-1	-52	26	0	0	0	124	98	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-3	26	0	0	0	26	0	-24.5	0	-0.0428571428571429	0.271428571428572	0.114285714285714	-0.2	0	0	0.314285714285713	0	0	1	-0.081868220610163	0.154395338169512	1.12857373586424	-0.2	0	0	1.32857373586424	0	-0.955771404948993	1	"C26H46O26"
104.146153846154	2707.8	-4084.35337038781	-14964.6	-16003.3999272358	-117.316538461539	-125.307307132583	465.116279069768	0.0212335487135376	-1	-75	26	0	0	0	170	144	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-3	26	0	0	0	26	0	-36	0	-0.0384615384615385	0.284615384615385	0	-0.2	0	0	0.2	0	-0.334615384615385	1	-0.059695087175076	0.220914738474772	0.552072266551977	-0.2	0	0	0.752072266551977	0	-1.09902313830274	1	"C26H46O3"
109.626923076923	2850.3	-4221.53027387437	-15435.725	-16554.4326139462	-135.436730769231	-146.500872006062	465.116279069767	0.0192465313969921	-1	-79	26	0	1	0	177	149	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-4.5	26	0	1	0	28	0	-37.25	0	-0.0384615384615385	0.226923076923077	0	-0.2	0.0384615384615385	0	0.276923076923077	0	-0.382692307692308	1	-0.0577080698585306	0.140313685636613	0.500409816321794	-0.2	0.0577080698585306	0	0.815825956038855	0	-1.09962560223026	1	"C26H46O3S"
105.242307692308	2736.3	-4215.6687438087	-15058.825	-16217.4864573014	-120.940576923077	-133.541404442801	465.116279069768	0.02044551574006	-1	-78	26	0	1	1	174	145	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-5.5	26	0	1	1	29	0	-36.25	0	-0.0384615384615385	0.188461538461539	0	-0.2	0.0384615384615385	0.0384615384615385	0.315384615384614	0	-0.34423076923077	1	-0.0589070542015985	0.0760112018912092	0.53158340924156	-0.2	0.0589070542015985	0.0589070542015985	0.908304571846354	0	-1.08538071480794	1	"C26H46O4SP"
99.7615384615385	2593.8	-4038.53799696692	-14587.7	-15626.4999272358	-102.820384615385	-110.811153286429	465.116279069767	0.0226733515139761	-1	-73	26	0	0	0	166	140	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-3	26	0	0	0	26	0	-35	0	-0.0384615384615385	0.284615384615385	0	-0.2	0	0	0.199999999999999	0	-0.296153846153846	1	-0.0611348899755145	0.216595330073457	0.589507139363378	-0.2	0	0	0.789507139363377	0	-1.08972114914301	1	"C26H46O5"
103.05	2679.3	-4192.76105709826	-14870.375	-16029.0364573014	-113.6925	-126.293327519724	465.116279069768	0.0211380735487506	-1	-77	26	0	1	1	172	143	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-5.5	26	0	1	1	29	0	-35.75	0	-0.0384615384615385	0.188461538461539	0	-0.2	0.0384615384615385	0.0384615384615385	0.315384615384615	0	-0.325	1	-0.0595996120102891	0.0722021339434101	0.549589912267517	-0.2	0.0595996120102891	0.0595996120102891	0.928388748298384	0	-1.08068612936784	1	"C26H46O5SP"
97.5692307692308	2536.8	-4015.63031025648	-14399.25	-15438.0499272358	-95.5723076923078	-103.563076363352	465.116279069767	0.0234196161050473	-1	-72	26	0	0	0	164	138	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-3	26	0	0	0	26	0	-34.5	0	-0.0384615384615385	0.284615384615385	0	-0.2	0	0	0.199999999999999	0	-0.276923076923077	1	-0.0618811545665857	0.214356536300244	0.608910018731229	-0.2	0	0	0.808910018731229	0	-1.08489983254721	1	"C26H46O6"
100.857692307692	2622.3	-4169.85337038781	-14681.925	-15840.5864573015	-106.444423076923	-119.045250596647	465.116279069767	0.0218471096007689	-1	-76	26	0	1	1	170	141	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-5.5	26	0	1	1	29	0	-35.25	0	-0.0384615384615385	0.188461538461539	0	-0.2	0.0384615384615385	0.0384615384615385	0.315384615384615	0	-0.305769230769231	1	-0.0603086480623074	0.0683024356573098	0.568024849619991	-0.2	0.0603086480623074	0.0603086480623074	0.948950793806913	0	-1.07587984419633	1	"C26H46O6SP"
93.1846153846154	2422.8	-3969.81493683559	-14022.35	-15061.1499272358	-81.0761538461539	-89.0669225171984	465.116279069767	0.0249681703169651	-1	-70	26	0	0	0	160	134	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-3	26	0	0	0	26	0	-33.5	0	-0.0384615384615385	0.284615384615385	0	-0.2	0	0	0.199999999999999	0	-0.238461538461539	1	-0.0634297087785035	0.20971087366449	0.649172428241092	-0.2	0	0	0.849172428241091	0	-1.07489524407987	1	"C26H46O8"
90.9923076923077	2365.8	-3946.90725012514	-13833.9	-14872.6999272358	-73.828076923077	-81.8188455941214	465.116279069767	0.0257718797091931	-1	-69	26	0	0	0	158	132	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-3	26	0	0	0	26	0	-33	0	-0.0384615384615385	0.284615384615385	0	-0.2	0	0	0.199999999999999	0	-0.21923076923077	1	-0.0642334181707316	0.207299745487806	0.670068872439021	-0.2	0	0	0.870068872439021	0	-1.06970279963414	1	"C26H46O9"
101.953846153846	2650.8	-4181.30721374303	-14776.15	-15934.8114573014	-110.068461538462	-122.669289058186	465.116279069767	0.0214904952549451	-1	-78	26	1	2	0	171	142	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-7	26	1	2	0	29	0	-35.5	0	-0.0384615384615385	0.130769230769231	0	-0.161538461538462	0.0769230769230769	0	0.315384615384615	0	-0.315384615384616	1	-0.0599520337164836	-0.0196642360153846	0.558752876628573	-0.140047966283516	0.119904067432967	0	0.938608977778024	0	-1.07829719693517	1	"C26H47NO8S2"
94.2807692307692	2451.3	-4061.17646690125	-14116.575	-15235.2826139462	-84.7001923076924	-95.7643335445232	465.116279069768	0.0242431961969083	-1	-71	26	0	1	0	163	135	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-3.5	26	0	1	0	28	0	-33.75	0	-0.0384615384615385	0.265384615384616	0	-0.2	0.0384615384615385	0	0.276923076923076	0	-0.248076923076923	1	-0.0627047346584468	0.180533428695437	0.630323101119616	-0.2	0.0627047346584468	0	0.955732570436508	0	-1.06628479472258	1	"C26H48O11S"
86.6076923076923	2251.8	-3901.09187670425	-13457	-14495.7999272358	-59.3319230769231	-67.3226917479676	465.116279069767	0.0274419893568202	-1	-66	26	0	0	0	154	128	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-2	26	0	0	0	26	0	-32	0	-0.0384615384615385	0.323076923076923	0	-0.2	0	0	0.199999999999999	0	-0.180769230769231	1	-0.0659035278183587	0.268192944363283	0.713491723277326	-0.2	0	0	0.913491723277325	0	-1.05891289018748	1	"C26H48O12"
84.4153846153846	2194.8	-3878.18418999381	-13268.55	-14307.3499272358	-52.0838461538463	-60.0746148248908	465.116279069767	0.0283100410841165	-1	-65	26	0	0	0	152	126	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-2	26	0	0	0	26	0	-31.5	0	-0.0384615384615385	0.323076923076924	0	-0.2	0	0	0.199999999999999	0	-0.161538461538462	1	-0.066771579545655	0.266456840908691	0.73606106818703	-0.2	0	0	0.936061068187029	0	-1.05330475568813	1	"C26H48O13"
82.2230769230769	2137.8	-3855.27650328336	-13080.1	-14118.8999272358	-44.8357692307693	-52.8265379018137	465.116279069767	0.0292012652042837	-1	-64	26	0	0	0	150	124	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-2	26	0	0	0	26	0	-31	0	-0.0384615384615385	0.323076923076923	0	-0.2	0	0	0.199999999999999	0	-0.142307692307692	1	-0.0676628036658222	0.264674392668356	0.759232895311376	-0.2	0	0	0.959232895311375	0	-1.04754691364049	1	"C26H48O14"
66.8769230769231	1738.8	-3694.92269631025	-11760.95	-12799.7499272358	5.9007692307692	-2.08999944027526	465.116279069768	0.0361746348375329	-1	-57	26	0	0	0	136	110	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-2	26	0	0	0	26	0	-27.5	0	-0.0384615384615385	0.323076923076923	0	-0.2	0	0	0.199999999999999	0	-0.00769230769230789	1	-0.0746361732990713	0.250727653401858	0.940540505775854	-0.2	0	0	1.14054050577585	0	-1.00249476572446	1	"C26H48O21"
106.338461538462	2764.8	-4107.26105709826	-15153.05	-16191.8499272358	-124.564615384616	-132.55538405566	465.116279069767	0.0205387831846636	-1	-75	26	0	0	0	172	146	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-2	26	0	0	0	26	0	-36.5	0	-0.0384615384615385	0.323076923076924	0	-0.2	0	0	0.199999999999999	0	-0.353846153846154	1	-0.0590003216462021	0.281999356707596	0.534008362801254	-0.2	0	0	0.734008362801254	0	-1.10351174008638	1	"C26H48O3"
109.626923076923	2850.3	-4261.48411722959	-15435.725	-16594.3864573015	-135.436730769231	-148.037558288955	465.116279069767	0.0191075892800664	-1	-79	26	0	1	1	178	149	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-4.5	26	0	1	1	29	0	-37.25	0	-0.0384615384615385	0.226923076923077	0	-0.2	0.0384615384615385	0.0384615384615385	0.315384615384615	0	-0.382692307692308	1	-0.0575691277416049	0.140938925162778	0.496797321281727	-0.2	0.0575691277416049	0.0575691277416049	0.869504704506541	0	-1.09445000837478	1	"C26H48O3SP"
104.146153846154	2707.8	-4084.35337038781	-14964.6	-16003.3999272358	-117.316538461538	-125.307307132583	465.116279069767	0.0212335487135376	-1	-74	26	0	0	0	170	144	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-2	26	0	0	0	26	0	-36	0	-0.0384615384615385	0.323076923076923	0	-0.2	0	0	0.2	0	-0.334615384615385	1	-0.059695087175076	0.280609825649848	0.552072266551977	-0.2	0	0	0.752072266551977	0	-1.09902313830274	1	"C26H48O4"
99.7615384615385	2593.8	-4038.53799696692	-14587.7	-15626.4999272358	-102.820384615385	-110.811153286429	465.116279069768	0.0226733515139761	-1	-72	26	0	0	0	166	140	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-2	26	0	0	0	26	0	-35	0	-0.0384615384615385	0.323076923076924	0	-0.2	0	0	0.199999999999999	0	-0.296153846153846	1	-0.0611348899755145	0.277730220048972	0.589507139363378	-0.2	0	0	0.789507139363377	0	-1.08972114914301	1	"C26H48O6"
97.5692307692308	2536.8	-4015.63031025648	-14399.25	-15438.0499272358	-95.5723076923079	-103.563076363352	465.116279069767	0.0234196161050473	-1	-71	26	0	0	0	164	138	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-2	26	0	0	0	26	0	-34.5	0	-0.0384615384615385	0.323076923076924	0	-0.2	0	0	0.199999999999999	0	-0.276923076923077	1	-0.0618811545665857	0.276237690866829	0.608910018731229	-0.2	0	0	0.808910018731228	0	-1.08489983254721	1	"C26H48O7"
88.8	2308.8	-3884.04572005947	-13645.45	-14644.2960838806	-66.58	-73.0340823881513	465.116279069767	0.0267737141092902	-1	-68	26	1	0	0	155	130	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-3	26	1	0	0	25	0	-32.5	0	-0.0384615384615385	0.284615384615385	0	-0.161538461538462	0	0	0.161538461538461	0	-0.2	1	-0.0652352525708287	0.204294242287514	0.696116566841545	-0.134764747429171	0	0	0.830881314270716	0	-1.07014570855193	1	"C26H49NO10"
93.1846153846154	2422.8	-3929.86109348036	-14022.35	-15021.1960838806	-81.0761538461539	-87.5302362343052	465.116279069767	0.0251368826241909	-1	-70	26	1	0	0	159	134	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-3	26	1	0	0	25	0	-33.5	0	-0.0384615384615385	0.284615384615385	0	-0.161538461538462	0	0	0.161538461538461	0	-0.238461538461539	1	-0.0635984210857294	0.209204736742812	0.653558948228964	-0.136401578914271	0	0	0.789960527143235	0	-1.08054710637194	1	"C26H49NO8"
111.819230769231	2907.3	-4164.53027387437	-15624.175	-16662.9749272358	-142.684807692308	-150.675576363352	465.116279069768	0.0188706220875637	-1	-81	26	2	1	0	177	151	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-5.5	26	2	1	0	26	0	-37.75	0	-0.0384615384615385	0.188461538461539	0	-0.123076923076923	0.0384615384615385	0	0.199999999999999	0	-0.401923076923077	1	-0.0573321605491021	0.084673116979939	0.490636174276655	-0.0853356789017957	0.0573321605491021	0	0.690636174276655	0	-1.11428906072861	1	"C26H50N2OS"
81.1269230769231	2109.3	-3923.73034663858	-12985.875	-14104.5826139462	-41.2117307692308	-52.2758720060616	465.116279069767	0.0292699485240705	-1	-64	26	0	1	0	151	123	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-2.5	26	0	1	0	28	0	-30.75	0	-0.0384615384615385	0.303846153846154	0	-0.2	0.0384615384615385	0	0.276923076923077	0	-0.132692307692308	1	-0.067731486985609	0.230671282535978	0.761018661625833	-0.2	0.067731486985609	0	1.09648163559705	0	-1.03274322480748	1	"C26H50O18S"
110.723076923077	2878.8	-4153.07643051915	-15529.95	-16568.7499272358	-139.060769230769	-147.051537901814	465.116279069768	0.0191966649605302	-1	-76	26	0	0	0	176	150	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-1	26	0	0	0	26	0	-37.5	0	-0.0384615384615385	0.361538461538462	0	-0.2	0	0	0.2	0	-0.392307692307692	1	-0.0576582034220686	0.342341796577931	0.499113288973784	-0.2	0	0	0.699113288973784	0	-1.11218262832757	1	"C26H50O2"
108.530769230769	2821.8	-4130.1687438087	-15341.5	-16380.2999272358	-131.812692307692	-139.803460978737	465.116279069768	0.0198600037567156	-1	-75	26	0	0	0	174	148	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-1	26	0	0	0	26	0	-37	0	-0.0384615384615385	0.361538461538462	0	-0.2	0	0	0.199999999999999	0	-0.373076923076923	1	-0.058321542218254	0.341678457781746	0.516360097674605	-0.2	0	0	0.716360097674604	0	-1.1078970620754	1	"C26H50O3"
106.338461538462	2764.8	-4107.26105709826	-15153.05	-16191.8499272358	-124.564615384616	-132.55538405566	465.116279069768	0.0205387831846636	-1	-74	26	0	0	0	172	146	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-1	26	0	0	0	26	0	-36.5	0	-0.0384615384615385	0.361538461538462	0	-0.2	0	0	0.199999999999999	0	-0.353846153846154	1	-0.0590003216462021	0.340999678353798	0.534008362801255	-0.2	0	0	0.734008362801254	0	-1.10351174008638	1	"C26H50O4"
104.146153846154	2707.8	-4084.35337038781	-14964.6	-16003.3999272358	-117.316538461538	-125.307307132583	465.116279069767	0.0212335487135376	-1	-73	26	0	0	0	170	144	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-1	26	0	0	0	26	0	-36	0	-0.0384615384615385	0.361538461538462	0	-0.2	0	0	0.2	0	-0.334615384615385	1	-0.059695087175076	0.340304912824924	0.552072266551977	-0.2	0	0	0.752072266551977	0	-1.09902313830274	1	"C26H50O5"
