"delGcox0"	"delGd0"	"delGd"	"delGcat0"	"delGcat"	"delGan0_O2"	"delGan_O2"	"delGdis_O2"	"lambda_O2"	"stoichD_donor"	"stoichD_h2o"	"stoichD_hco3"	"stoichD_nh4"	"stoichD_hpo4"	"stoichD_hs"	"stoichD_h"	"stoichD_e"	"stoichD_acceptor"	"stoichD_biom"	"stoichA_donor"	"stoichA_h2o"	"stoichA_hco3"	"stoichA_nh4"	"stoichA_hpo4"	"stoichA_hs"	"stoichA_h"	"stoichA_e"	"stoichA_acceptor"	"stoichA_biom"	"stoichCat_donor"	"stoichCat_h2o"	"stoichCat_hco3"	"stoichCat_nh4"	"stoichCat_hpo4"	"stoichCat_hs"	"stoichCat_h"	"stoichCat_e"	"stoichCat_acceptor"	"stoichCat_biom"	"stoichAn_O2_donor"	"stoichAn_O2_h2o"	"stoichAn_O2_hco3"	"stoichAn_O2_nh4"	"stoichAn_O2_hpo4"	"stoichAn_O2_hs"	"stoichAn_O2_h"	"stoichAn_O2_e"	"stoichAn_O2_acceptor"	"stoichAn_O2_biom"	"stoichMet_O2_donor"	"stoichMet_O2_h2o"	"stoichMet_O2_hco3"	"stoichMet_O2_nh4"	"stoichMet_O2_hpo4"	"stoichMet_O2_hs"	"stoichMet_O2_h"	"stoichMet_O2_e"	"stoichMet_O2_acceptor"	"stoichMet_O2_biom"	"formula"
41.3	991.2	-3084.09202223269	-8826.8	-9705.78455381489	-5.16200000000007	-19.345614391104	465.116279069768	0.0459283494504781	-1	-58	24	2	0	0	102	80	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-18	24	2	0	0	22	0	-20	0	-0.0525	-0.545	0.26	-0.095	0	0	0.355	0	0	1	-0.0984283494504781	-1.37171029010861	1.36228038681148	-0.00314330109904375	0	0	1.36542368791052	0	-0.918566989009563	1	"C24H18N2O14"
55.55	1333.2	-3381.35351591625	-9957.5	-10996.2999272358	3.66347826086943	-11.7969219939775	465.116279069767	0.0412247174118089	-1	-62	24	0	0	2	118	92	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-16	24	0	0	2	26	0	-23	0	-0.0456521739130435	-0.330434782608695	0.0956521739130434	-0.2	0	0.0913043478260869	0.386956521739129	0	0	1	-0.0868768913248524	-0.990030261197638	1.08504539179646	-0.2	0	0.173753782649705	1.45879917444616	0	-0.948168500471605	1	"C24H20O10P2"
50.8	1219.2	-3335.53814249536	-9580.6	-10619.3999272358	0.989090909090834	-16.6269218429845	465.116279069768	0.0422330226095482	-1	-60	24	0	0	2	114	88	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-16	24	0	0	2	26	0	-22	0	-0.0477272727272727	-0.363636363636363	0.145454545454545	-0.2	0	0.0954545454545454	0.44090909090909	0	0	1	-0.0899602953368209	-1.03936472538913	1.1590470880837	-0.2	0	0.179920590673642	1.53896767875734	0	-0.92912649741006	1	"C24H20O12P2"
48.425	1162.2	-3312.63045578491	-9392.15	-10430.9499272358	-0.441395348837275	-19.2104101343138	465.116279069768	0.0427483471827594	-1	-58	24	0	0	2	112	86	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-15	24	0	0	2	26	0	-21.5	0	-0.0488372093023256	-0.332558139534883	0.172093023255814	-0.2	0	0.0976744186046511	0.469767441860464	0	0	1	-0.0915855564850849	-0.973783347276274	1.19805335564204	-0.2	0	0.18317111297017	1.58122446861221	0	-0.919089464429326	1	"C24H22O14P2"
76.925	1846.2	-3507.6150095998	-11653.55	-12612.4422405253	-27.3195833333335	-35.3103520043779	465.116279069768	0.0340779302587702	-1	-68	24	0	0	0	134	110	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-13	24	0	0	0	24	0	-27.5	0	-0.0416666666666667	-0.141666666666666	0	-0.2	0	0	0.199999999999999	0	-0.0958333333333334	1	-0.0757445969254368	-0.584679760030678	0.817870326210484	-0.2	0	0	1.01787032621048	0	-1.03297641544951	1	"C24H22O4"
74.55	1789.2	-3484.70732288936	-11465.1	-12423.9922405253	-19.4675000000002	-27.4582686710446	465.116279069767	0.0352268418979805	-1	-67	24	0	0	0	132	108	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-13	24	0	0	0	24	0	-27	0	-0.0416666666666667	-0.141666666666666	0	-0.2	0	0	0.199999999999999	0	-0.0750000000000002	1	-0.0768935085646472	-0.599615611340413	0.845444205551532	-0.2	0	0	1.04544420555153	0	-1.02612473124547	1	"C24H22O5"
62.675	1504.2	-3450.07657604758	-10522.85	-11561.6499272358	7.2657142857142	-5.29120791164138	465.116279069768	0.039771578801648	-1	-64	24	0	0	2	124	98	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-15	24	0	0	2	26	0	-24.5	0	-0.0428571428571429	-0.242857142857142	0.0285714285714285	-0.2	0	0.0857142857142857	0.314285714285713	0	0	1	-0.0826287216587909	-0.839430824881863	0.983089319810981	-0.2	0	0.165257443317582	1.34834676312856	0	-0.974403680640377	1	"C24H22O8P2"
66.2375	1589.7	-3484.43810611325	-10805.525	-11844.3249272358	8.01479166666657	-3.30546395064641	465.116279069768	0.0389900494925799	-1	-69	24	2	1	2	127	101	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-18.5	24	2	1	2	26	0	-25.25	0	-0.0416666666666667	-0.370833333333333	0	-0.116666666666667	0.0416666666666667	0.0833333333333333	0.283333333333332	0	-0.00208333333333344	1	-0.0806567161592466	-1.09214924894606	0.935761187821918	-0.0386865676815069	0.0806567161592466	0.161313432318493	1.29707462014041	0	-0.986582083020976	1	"C24H24N2O7SP2"
79.3	1903.2	-3530.52269631025	-11842	-12800.8922405253	-35.1716666666667	-43.1624353377112	465.116279069768	0.0329628463238075	-1	-68	24	0	0	0	136	112	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-12	24	0	0	0	24	0	-28	0	-0.0416666666666667	-0.0999999999999996	0	-0.2	0	0	0.199999999999999	0	-0.116666666666667	1	-0.0746295129904741	-0.495554155885689	0.79110831177138	-0.2	0	0	0.991108311771379	0	-1.03962636373328	1	"C24H24O4"
88.8	2131.2	-3781.96881657292	-12595.8	-13714.5076139462	-66.5800000000001	-81.2297425635816	465.116279069767	0.0279912737162954	-1	-75	24	0	2	0	148	120	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-15	24	0	2	0	28	0	-30	0	-0.0416666666666667	-0.225	0	-0.2	0.0833333333333333	0	0.366666666666665	0	-0.2	1	-0.069657940382962	-0.64486910574443	0.671790569191089	-0.2	0.139315880765924	0	1.15042233072294	0	-1.03973821148886	1	"C24H24O5S2"
75.7375	1817.7	-3576.06885295503	-11559.325	-12598.1249272358	-23.3935416666667	-34.7137972839797	465.116279069767	0.0341640112533973	-1	-68	24	0	1	0	135	109	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-13.5	24	0	1	0	26	0	-27.25	0	-0.0416666666666667	-0.1625	0	-0.2	0.0416666666666667	0	0.283333333333333	0	-0.0854166666666667	1	-0.0758306779200639	-0.623714151920863	0.819936270081534	-0.2	0.0758306779200639	0	1.17159762592166	0	-1.01638597332174	1	"C24H24O8S"
69.8	1675.2	-3518.79963617891	-11088.2	-12126.9999272358	-3.76333333333346	-15.0835889506464	465.116279069767	0.0371099771435144	-1	-69	24	2	2	0	130	104	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-17	24	2	2	0	26	0	-26	0	-0.0416666666666667	-0.308333333333333	0	-0.116666666666667	0.0833333333333333	0	0.283333333333332	0	-0.0333333333333334	1	-0.0787766438101811	-0.939202944773078	0.890639451444346	-0.0424467123796378	0.157553287620362	0	1.24819273906471	0	-0.998192739064709	1	"C24H26N2O11S2"
66.2375	1589.7	-3484.43810611325	-10805.525	-11844.3249272358	8.01479166666661	-3.30546395064637	465.116279069767	0.0389900494925799	-1	-63	24	0	1	0	127	101	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-12.5	24	0	1	0	26	0	-25.25	0	-0.0416666666666667	-0.120833333333333	0	-0.2	0.0416666666666667	0	0.283333333333332	0	-0.00208333333333344	1	-0.0806567161592466	-0.608208951990582	0.935761187821918	-0.2	0.0806567161592466	0	1.29707462014041	0	-0.986582083020976	1	"C24H26O13S"
92.3625	2216.7	-3736.42265992814	-12878.475	-13917.2749272358	-78.3581250000002	-89.6783806173132	465.116279069768	0.0269763944748789	-1	-74	24	0	1	0	149	123	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-12.5	24	0	1	0	26	0	-30.75	0	-0.0416666666666667	-0.120833333333333	0	-0.2	0.0416666666666667	0	0.283333333333332	0	-0.23125	1	-0.0686430611415456	-0.458038264269319	0.647433467397094	-0.2	0.0686430611415456	0	0.984719589680184	0	-1.06077413010253	1	"C24H26O2S"
81.675	1960.2	-3553.43038302069	-12030.45	-12989.3422405253	-43.0237500000002	-51.0145186710446	465.116279069768	0.0318801177712271	-1	-68	24	0	0	0	138	114	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-11	24	0	0	0	24	0	-28.5	0	-0.0416666666666667	-0.0583333333333327	0	-0.2	0	0	0.199999999999999	0	-0.1375	1	-0.0735467844378938	-0.409014628816831	0.765122826509451	-0.2	0	0	0.96512282650945	0	-1.04608335647997	1	"C24H26O4"
94.7375	2273.7	-3759.33034663859	-13066.925	-14105.7249272358	-86.2102083333335	-97.5304639506464	465.116279069768	0.0260593352709845	-1	-75	24	0	1	0	151	125	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-12.5	24	0	1	0	26	0	-31.25	0	-0.0416666666666667	-0.120833333333333	0	-0.2	0.0416666666666667	0	0.283333333333332	0	-0.252083333333333	1	-0.0677260019376512	-0.44657502422064	0.625424046503628	-0.2	0.0677260019376512	0	0.96087605037893	0	-1.0664375605516	1	"C24H26OS"
55.55	1333.2	-3221.53814249536	-9957.5	-10836.4845538149	3.66347826086945	-4.50100277258902	465.116279069768	0.0425059689800437	-1	-59	24	2	0	0	114	92	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-13	24	2	0	0	22	0	-23	0	-0.0456521739130435	-0.193478260869565	0.0956521739130434	-0.108695652173913	0	0	0.204347826086956	0	0	1	-0.0881581428930872	-0.746055857610133	1.11579542943409	-0.0236837142138257	0	0	1.13947914364792	0	-0.977637286541005	1	"C24H28N2O13"
100.675	2416.2	-3896.50725012514	-13538.05	-14656.7576139462	-105.840416666667	-120.490159230248	465.116279069767	0.0235131213135162	-1	-78	24	0	2	0	158	130	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-13	24	0	2	0	28	0	-32.5	0	-0.0416666666666667	-0.141666666666667	0	-0.2	0.0833333333333333	0	0.366666666666666	0	-0.304166666666667	1	-0.0651797879801828	-0.447337243742377	0.564314911524388	-0.2	0.130359575960366	0	1.02503406344512	0	-1.06834310935594	1	"C24H28O2S2"
82.8625	1988.7	-3644.79191308636	-12124.675	-13163.4749272358	-46.9497916666667	-58.2700472839797	465.116279069768	0.0309072060405574	-1	-69	24	0	1	0	141	115	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-11.5	24	0	1	0	26	0	-28.75	0	-0.0416666666666667	-0.0791666666666666	0	-0.2	0.0416666666666667	0	0.283333333333333	0	-0.147916666666667	1	-0.0725738727072241	-0.434599536133077	0.741772944973378	-0.2	0.0725738727072241	0	1.08692069038783	0	-1.03649884033269	1	"C24H28O7S"
74.55	1789.2	-3404.79963617891	-11465.1	-12344.0845538149	-19.4675000000001	-24.128781724776	465.116279069767	0.0357246011579454	-1	-66	24	2	0	0	130	108	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-12	24	2	0	0	22	0	-27	0	-0.0416666666666667	-0.0999999999999996	0	-0.116666666666667	0	0	0.116666666666665	0	-0.0750000000000002	1	-0.0773912678246121	-0.528695213895344	0.85739042779069	-0.0452174643507759	0	0	0.902607892141464	0	-1.03956423126453	1	"C24H30N2O6"
69.8	1675.2	-3438.89194946847	-11088.2	-12047.0922405253	-3.76333333333346	-11.7541020043779	465.116279069767	0.0376324982007127	-1	-61	24	0	0	0	128	104	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-9	24	0	0	0	24	0	-26	0	-0.0416666666666667	0.0250000000000004	0	-0.2	0	0	0.199999999999999	0	-0.0333333333333334	1	-0.0792991648673793	-0.313692483806414	0.903179956817104	-0.2	0	0	1.1031799568171	0	-1.01177828655186	1	"C24H30O11"
75.7375	1817.7	-3576.06885295503	-11559.325	-12598.1249272358	-23.3935416666668	-34.7137972839798	465.116279069767	0.0341640112533972	-1	-65	24	0	1	0	135	109	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-10.5	24	0	1	0	26	0	-27.25	0	-0.0416666666666667	-0.0374999999999996	0	-0.2	0.0416666666666667	0	0.283333333333333	0	-0.0854166666666667	1	-0.0758306779200639	-0.396222118160671	0.819936270081534	-0.2	0.0758306779200639	0	1.17159762592166	0	-1.01638597332174	1	"C24H30O11S"
84.05	2017.2	-3536.38422637592	-12218.9	-13137.8383971701	-50.8758333333335	-57.2018585312437	465.116279069768	0.031048823117385	-1	-68	24	1	0	0	139	116	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-10	24	1	0	0	23	0	-29	0	-0.0416666666666667	-0.0166666666666662	0	-0.158333333333333	0	0	0.158333333333332	0	-0.158333333333333	1	-0.0727154897840517	-0.327154897840516	0.74517175481724	-0.127284510215948	0	0	0.872456265033188	0	-1.0587492037375	1	"C24H31NO4"
79.3	1903.2	-3490.56885295503	-11842	-12760.9383971701	-35.1716666666667	-41.4976918645769	465.116279069767	0.0331965074997253	-1	-66	24	1	0	0	135	112	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-10	24	1	0	0	23	0	-28	0	-0.0416666666666667	-0.0166666666666666	0	-0.158333333333333	0	0	0.158333333333333	0	-0.116666666666667	1	-0.074863174166392	-0.34863174166392	0.796716179993408	-0.125136825833608	0	0	0.921853005827016	0	-1.04616887665898	1	"C24H31NO6"
79.3	1903.2	-3770.24575644158	-11842	-13040.6153006567	-35.1716666666667	-53.1508961765168	465.116279069767	0.0315909466996167	-1	-69	24	0	2	2	142	112	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-13	24	0	2	2	30	0	-28	0	-0.0416666666666667	-0.141666666666667	0	-0.2	0.0833333333333333	0.0833333333333333	0.449999999999999	0	-0.116666666666667	1	-0.0732576133662833	-0.552348973761683	0.7581827207908	-0.2	0.146515226732567	0.146515226732567	1.3977284009885	0	-1.00121317425593	1	"C24H32O11S2P2"
61.4875	1475.7	-3438.62273269236	-10428.625	-11467.4249272358	6.69628865979379	-6.31960257757763	465.116279069767	0.0400086923963655	-1	-58	24	0	1	0	123	97	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-9.5	24	0	1	0	26	0	-24.25	0	-0.0432989690721649	-0.0113402061855668	0.0391752577319587	-0.2	0.0432989690721649	0	0.325773195876289	0	0	1	-0.0833076614685304	-0.391422783951039	0.99938387524473	-0.2	0.0833076614685304	0	1.36599919818179	0	-0.970210790611862	1	"C24H32O18S"
76.925	1846.2	-3507.6150095998	-11653.55	-12612.4422405253	-27.3195833333334	-35.3103520043779	465.116279069768	0.0340779302587702	-1	-63	24	0	0	0	134	110	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-8	24	0	0	0	24	0	-27.5	0	-0.0416666666666667	0.0666666666666669	0	-0.2	0	0	0.199999999999999	0	-0.0958333333333334	1	-0.0757445969254368	-0.205956775403495	0.817870326210484	-0.2	0	0	1.01787032621048	0	-1.03297641544951	1	"C24H32O9"
72.175	1732.2	-3461.79963617891	-11276.65	-12235.5422405253	-11.6154166666667	-19.6061853377112	465.116279069767	0.0364111442692325	-1	-60	24	0	0	0	130	106	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-7	24	0	0	0	24	0	-26.5	0	-0.0416666666666667	0.108333333333333	0	-0.2	0	0	0.199999999999999	0	-0.0541666666666667	1	-0.0780778109358992	-0.146544676551294	0.87386746246158	-0.2	0	0	1.07386746246158	0	-1.01906198980133	1	"C24H34O12"
67.425	1618.2	-3415.98426275802	-10899.75	-11858.6422405253	4.08874999999988	-3.90201867104458	465.116279069767	0.0388926700919085	-1	-58	24	0	0	0	126	102	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-7	24	0	0	0	24	0	-25.5	0	-0.0416666666666667	0.108333333333334	0	-0.2	0	0	0.199999999999999	0	-0.0125000000000002	1	-0.0805593367585752	-0.163915357310026	0.933424082205804	-0.2	0	0	1.1334240822058	0	-1.00426308734367	1	"C24H34O14"
86.425	2074.2	-3599.24575644158	-12407.35	-13366.2422405253	-58.7279166666667	-66.7186853377111	465.116279069768	0.0298062526896414	-1	-66	24	0	0	0	142	118	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-7	24	0	0	0	24	0	-29.5	0	-0.0416666666666667	0.108333333333333	0	-0.2	0	0	0.199999999999999	0	-0.179166666666667	1	-0.071472919356308	-0.100310435494156	0.715350064551393	-0.2	0	0	0.915350064551392	0	-1.05845112101109	1	"C24H34O6"
84.05	2017.2	-3576.33806973114	-12218.9	-13177.7922405253	-50.8758333333335	-58.866602004378	465.116279069767	0.0308283564993581	-1	-65	24	0	0	0	140	116	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-7	24	0	0	0	24	0	-29	0	-0.0416666666666667	0.108333333333334	0	-0.2	0	0	0.199999999999999	0	-0.158333333333333	1	-0.0724950231660247	-0.107465162162173	0.739880555984593	-0.2	0	0	0.939880555984593	0	-1.05235567181472	1	"C24H34O7"
76.925	1846.2	-3507.6150095998	-11653.55	-12612.4422405253	-27.3195833333335	-35.3103520043779	465.116279069768	0.0340779302587702	-1	-61	24	0	0	0	134	110	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-6	24	0	0	0	24	0	-27.5	0	-0.0416666666666667	0.15	0	-0.2	0	0	0.199999999999999	0	-0.0958333333333334	1	-0.0757445969254368	-0.0544675815526207	0.817870326210484	-0.2	0	0	1.01787032621048	0	-1.03297641544951	1	"C24H36O11"
74.55	1789.2	-3564.6150095998	-11465.1	-12503.8999272358	-19.4675000000002	-30.7877556173132	465.116279069767	0.0347354446196748	-1	-65	24	2	2	0	134	108	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-11	24	2	2	0	26	0	-27	0	-0.0416666666666667	-0.0583333333333327	0	-0.116666666666667	0.0833333333333333	0	0.283333333333332	0	-0.0750000000000002	1	-0.0764021112863415	-0.440423224149755	0.833650670872195	-0.0471957774273171	0.152804222572683	0	1.18645489344488	0	-1.01285700473122	1	"C24H38N2O15S2"
103.05	2473.2	-3839.50725012514	-13726.5	-14765.2999272358	-113.6925	-125.012755617313	465.116279069767	0.0230339732432462	-1	-77	24	2	2	0	158	132	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-11	24	2	2	0	26	0	-33	0	-0.0416666666666667	-0.0583333333333327	0	-0.116666666666667	0.0833333333333333	0	0.283333333333332	0	-0.325	1	-0.0647006399099129	-0.311707039009041	0.552815357837909	-0.0705987201801742	0.129401279819826	0	0.882216637657734	0	-1.08512111702713	1	"C24H38N2O3S2"
79.3	1903.2	-3530.52269631025	-11842	-12800.8922405253	-35.1716666666667	-43.1624353377112	465.116279069768	0.0329628463238075	-1	-61	24	0	0	0	136	112	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-5	24	0	0	0	24	0	-28	0	-0.0416666666666667	0.191666666666667	0	-0.2	0	0	0.199999999999999	0	-0.116666666666667	1	-0.0746295129904741	0.0268524350476295	0.79110831177138	-0.2	0	0	0.991108311771379	0	-1.03962636373328	1	"C24H38O11"
76.925	1846.2	-3507.6150095998	-11653.55	-12612.4422405253	-27.3195833333335	-35.3103520043779	465.116279069768	0.0340779302587702	-1	-60	24	0	0	0	134	110	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-5	24	0	0	0	24	0	-27.5	0	-0.0416666666666667	0.191666666666667	0	-0.2	0	0	0.199999999999999	0	-0.0958333333333334	1	-0.0757445969254368	0.021277015372816	0.817870326210484	-0.2	0	0	1.01787032621048	0	-1.03297641544951	1	"C24H38O12"
74.55	1789.2	-3484.70732288936	-11465.1	-12423.9922405253	-19.4675000000002	-27.4582686710447	465.116279069768	0.0352268418979805	-1	-59	24	0	0	0	132	108	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-5	24	0	0	0	24	0	-27	0	-0.0416666666666667	0.191666666666667	0	-0.2	0	0	0.199999999999999	0	-0.0750000000000002	1	-0.0768935085646472	0.0155324571767647	0.845444205551533	-0.2	0	0	1.04544420555153	0	-1.02612473124547	1	"C24H38O13"
84.05	2017.2	-3576.33806973114	-12218.9	-13177.7922405253	-50.8758333333335	-58.866602004378	465.116279069768	0.0308283564993581	-1	-62	24	0	0	0	140	116	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-4	24	0	0	0	24	0	-29	0	-0.0416666666666667	0.233333333333334	0	-0.2	0	0	0.199999999999999	0	-0.158333333333333	1	-0.0724950231660247	0.110019907335902	0.739880555984593	-0.2	0	0	0.939880555984593	0	-1.05235567181472	1	"C24H40O10"
81.675	1960.2	-3553.43038302069	-12030.45	-12989.3422405253	-43.0237500000002	-51.0145186710446	465.116279069768	0.0318801177712271	-1	-61	24	0	0	0	138	114	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-4	24	0	0	0	24	0	-28.5	0	-0.0416666666666667	0.233333333333334	0	-0.2	0	0	0.199999999999999	0	-0.1375	1	-0.0735467844378938	0.105812862248425	0.765122826509451	-0.2	0	0	0.96512282650945	0	-1.04608335647997	1	"C24H40O11"
79.3	1903.2	-3530.52269631025	-11842	-12800.8922405253	-35.1716666666667	-43.1624353377112	465.116279069768	0.0329628463238075	-1	-60	24	0	0	0	136	112	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-4	24	0	0	0	24	0	-28	0	-0.0416666666666667	0.233333333333333	0	-0.2	0	0	0.199999999999999	0	-0.116666666666667	1	-0.0746295129904741	0.101481948038103	0.79110831177138	-0.2	0	0	0.991108311771379	0	-1.03962636373328	1	"C24H40O12"
76.925	1846.2	-3507.6150095998	-11653.55	-12612.4422405253	-27.3195833333335	-35.310352004378	465.116279069768	0.0340779302587702	-1	-59	24	0	0	0	134	110	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-4	24	0	0	0	24	0	-27.5	0	-0.0416666666666667	0.233333333333334	0	-0.2	0	0	0.199999999999999	0	-0.0958333333333334	1	-0.0757445969254368	0.0970216122982531	0.817870326210484	-0.2	0	0	1.01787032621048	0	-1.03297641544951	1	"C24H40O13"
72.175	1732.2	-3461.79963617891	-11276.65	-12235.5422405253	-11.6154166666667	-19.6061853377112	465.116279069767	0.0364111442692325	-1	-57	24	0	0	0	130	106	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-4	24	0	0	0	24	0	-26.5	0	-0.0416666666666667	0.233333333333333	0	-0.2	0	0	0.199999999999999	0	-0.0541666666666667	1	-0.0780778109358992	0.0876887562564034	0.87386746246158	-0.2	0	0	1.07386746246158	0	-1.01906198980133	1	"C24H40O15"
57.925	1390.2	-3324.35351591625	-10145.95	-11104.8422405253	4.91531914893613	-5.96572755206056	465.116279069767	0.0413468774767561	-1	-51	24	0	0	0	118	94	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-4	24	0	0	0	24	0	-23.5	0	-0.0446808510638298	0.221276595744681	0.0723404255319147	-0.2	0	0	0.272340425531914	0	0	1	-0.0860277285405859	0.0558890858376567	1.06466548497406	-0.2	0	0	1.26466548497406	0	-0.971651620703769	1	"C24H40O21"
55.55	1333.2	-3301.4458292058	-9957.5	-10916.3922405253	3.66347826086941	-8.14896238328327	465.116279069768	0.0418606538330555	-1	-50	24	0	0	0	116	92	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-4	24	0	0	0	24	0	-23	0	-0.0456521739130435	0.217391304347827	0.0956521739130434	-0.2	0	0	0.295652173913043	0	0	1	-0.087512827746099	0.0499486890156046	1.10030786590638	-0.2	0	0	1.30030786590637	0	-0.962795038160276	1	"C24H40O22"
95.925	2302.2	-3690.87650328336	-13161.15	-14120.0422405253	-90.1362500000002	-98.1270186710446	465.116279069767	0.0259906630693669	-1	-67	24	0	0	0	150	126	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-4	24	0	0	0	24	0	-31.5	0	-0.0416666666666667	0.233333333333334	0	-0.2	0	0	0.199999999999999	0	-0.2625	1	-0.0676573297360336	0.129370681055866	0.623775913664806	-0.2	0	0	0.823775913664805	0	-1.08120588668506	1	"C24H40O5"
91.175	2188.2	-3645.06112986247	-12784.25	-13743.1422405253	-74.4320833333335	-82.422852004378	465.116279069768	0.0278461373947594	-1	-65	24	0	0	0	146	122	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-4	24	0	0	0	24	0	-30.5	0	-0.0416666666666667	0.233333333333334	0	-0.2	0	0	0.199999999999999	0	-0.220833333333333	1	-0.069512804061426	0.121948783754296	0.668307297474224	-0.2	0	0	0.868307297474224	0	-1.07014052387349	1	"C24H40O7"
84.05	2017.2	-3576.33806973114	-12218.9	-13177.7922405253	-50.8758333333334	-58.8666020043779	465.116279069768	0.0308283564993581	-1	-61	24	0	0	0	140	116	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-3	24	0	0	0	24	0	-29	0	-0.0416666666666667	0.275	0	-0.2	0	0	0.199999999999999	0	-0.158333333333333	1	-0.0724950231660247	0.182514930501926	0.739880555984594	-0.2	0	0	0.939880555984593	0	-1.05235567181472	1	"C24H42O11"
81.675	1960.2	-3553.43038302069	-12030.45	-12989.3422405253	-43.0237500000001	-51.0145186710446	465.116279069768	0.0318801177712271	-1	-60	24	0	0	0	138	114	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-3	24	0	0	0	24	0	-28.5	0	-0.0416666666666667	0.275	0	-0.2	0	0	0.199999999999999	0	-0.1375	1	-0.0735467844378938	0.179359646686319	0.765122826509451	-0.2	0	0	0.96512282650945	0	-1.04608335647997	1	"C24H42O12"
79.3	1903.2	-3530.52269631025	-11842	-12800.8922405253	-35.1716666666668	-43.1624353377112	465.116279069768	0.0329628463238075	-1	-59	24	0	0	0	136	112	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-3	24	0	0	0	24	0	-28	0	-0.0416666666666667	0.275	0	-0.2	0	0	0.199999999999999	0	-0.116666666666667	1	-0.0746295129904741	0.176111461028578	0.791108311771379	-0.2	0	0	0.991108311771379	0	-1.03962636373328	1	"C24H42O13"
76.925	1846.2	-3507.6150095998	-11653.55	-12612.4422405253	-27.3195833333334	-35.3103520043779	465.116279069768	0.0340779302587702	-1	-58	24	0	0	0	134	110	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-3	24	0	0	0	24	0	-27.5	0	-0.0416666666666667	0.275	0	-0.2	0	0	0.199999999999999	0	-0.0958333333333334	1	-0.0757445969254368	0.17276620922369	0.817870326210484	-0.2	0	0	1.01787032621048	0	-1.03297641544951	1	"C24H42O14"
60.3	1447.2	-3347.26120262669	-10334.4	-11293.2922405253	6.11499999999997	-3.8734608388056	465.116279069767	0.0408421927288677	-1	-51	24	0	0	0	120	96	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-3	24	0	0	0	24	0	-24	0	-0.04375	0.26875	0.0499999999999998	-0.2	0	0	0.249999999999999	0	0	1	-0.0845921927288677	0.146223421813397	1.03021262549282	-0.2	0	0	1.23021262549282	0	-0.980212625492825	1	"C24H42O21"
